student_id,subject,topic,difficulty,quiz_score,time_spent,accuracy,consistency,recommended_hours
1750,Machine Learning,Clustering,Easy,77,30,58.26,Low,3.18
1751,Operating Systems,Memory,Easy,91,36,98.08,High,1.6
1752,Python,Exceptions,Hard,72,44,91.86,High,2.87
1753,DSA,Stack,Medium,52,77,76.17,Low,2.83
1754,Python,Modules,Hard,50,172,76.25,Medium,2.59
1755,Machine Learning,Classification,Hard,92,103,73.85,Low,2.8
1756,DSA,Queue,Easy,96,59,51.12,Low,3.02
1757,Operating Systems,Memory,Hard,63,155,69.79,High,3.21
1758,Python,Basics,Medium,70,134,86.03,Medium,1.96
1759,DSA,Arrays,Medium,89,103,64.62,Medium,2.76
1760,Python,OOP,Medium,64,64,66.78,Low,3.21
1761,Machine Learning,Clustering,Easy,45,23,74.92,High,1.26
1762,Operating Systems,Deadlocks,Hard,40,166,54.17,Low,4.11
1763,Machine Learning,Clustering,Easy,75,41,68.92,Low,2.74
1764,Operating Systems,Deadlocks,Easy,92,173,59.89,Medium,2.62
1765,Python,File Handling,Hard,40,180,86.21,High,2.57
1766,Operating Systems,Memory,Easy,45,61,77.5,Low,1.88
1767,Databases,Joins,Easy,80,102,82.11,Low,2.5
1768,Operating Systems,Memory,Hard,60,82,51.42,Low,3.75
1769,Operating Systems,Memory,Hard,63,81,99.76,High,2.36
1770,Databases,Indexes,Hard,95,82,66.22,Low,4.11
1771,Python,File Handling,Medium,90,102,68.16,Low,3.32
1772,DSA,Trees,Hard,75,177,96.32,Medium,2.66
1773,Databases,SQL Basics,Hard,53,87,99.41,Low,3.38
1774,Machine Learning,Neural Networks,Hard,93,73,61.95,High,3.65
1775,Databases,Joins,Easy,50,130,63.99,Low,3.26
1776,Python,File Handling,Easy,85,130,66.79,Medium,2.6
1777,Operating Systems,Memory,Hard,61,161,53.07,High,3.34
1778,Machine Learning,Classification,Medium,85,63,84.22,High,1.8
1779,Operating Systems,Processes,Medium,77,178,96.98,Low,2.53
1780,Operating Systems,Memory,Medium,79,65,63.42,Low,3.94
1781,Python,Exceptions,Easy,93,85,64.21,Low,2.96
1782,Databases,Normalization,Hard,66,120,81.38,High,2.92
1783,DSA,Graphs,Hard,86,175,68.05,Medium,3.31
1784,Python,Modules,Easy,41,42,98.52,Medium,1.84
1785,DSA,Arrays,Easy,68,168,85.78,Medium,1.92
1786,DSA,Linked List,Medium,41,140,62.07,Medium,3.06
1787,Python,Exceptions,Medium,60,60,77.03,Medium,2.09
1788,Operating Systems,Threads,Easy,54,155,87.87,High,1.24
1789,Operating Systems,Deadlocks,Hard,95,171,93.94,High,2.86
1790,Machine Learning,SVM,Hard,72,139,66.31,Low,3.99
1791,Python,Exceptions,Easy,67,129,82.28,High,1.36
1792,Databases,Normalization,Medium,90,127,62.56,Medium,2.9
1793,Operating Systems,Processes,Hard,41,114,53.16,Medium,3.79
1794,Operating Systems,Deadlocks,Easy,65,140,65.9,Low,3.09
1795,Databases,SQL Basics,Medium,69,58,89.07,Medium,1.84
1796,Machine Learning,Classification,Easy,45,40,69.67,Low,3.08
1797,Machine Learning,Classification,Hard,45,99,62.03,Low,3.78
1798,Databases,Joins,Medium,56,95,78.0,Low,2.68
1799,Operating Systems,Deadlocks,Medium,83,111,56.99,High,3.06
1800,Databases,Indexes,Easy,96,96,51.87,Low,2.87
1801,Databases,SQL Basics,Medium,63,162,92.59,Medium,2.38
1802,Operating Systems,Threads,Medium,83,161,63.61,Medium,3.0
1803,Machine Learning,Regression,Medium,49,42,67.25,Medium,2.96
1804,Python,File Handling,Hard,95,122,87.38,Low,2.99
1805,DSA,Graphs,Medium,43,179,78.86,High,1.7
1806,Databases,Joins,Easy,63,79,76.91,High,1.5
1807,Databases,Joins,Hard,97,48,71.62,Low,2.81
1808,Operating Systems,Threads,Easy,45,102,87.48,Medium,1.55
1809,Machine Learning,Neural Networks,Hard,93,82,52.66,Low,4.08
1810,Operating Systems,Processes,Easy,51,25,84.32,Low,2.24
1811,Python,Exceptions,Medium,48,27,69.12,High,3.24
1812,Operating Systems,Threads,Hard,70,47,99.63,Medium,2.42
1813,DSA,Trees,Medium,67,134,88.47,Medium,2.27
1814,Operating Systems,Processes,Hard,42,174,81.79,High,2.47
1815,DSA,Graphs,Medium,63,147,77.35,Low,2.99
1816,Operating Systems,Threads,Medium,50,177,66.78,Medium,3.44
1817,DSA,Stack,Easy,44,121,86.22,High,1.42
1818,Databases,Normalization,Hard,54,143,92.61,Medium,2.53
1819,Databases,Joins,Easy,76,178,63.35,Low,3.23
1820,Operating Systems,Processes,Easy,96,169,55.24,Low,3.2
1821,Machine Learning,Clustering,Easy,77,99,80.22,Medium,1.73
1822,Python,File Handling,Hard,93,97,68.71,Low,4.22
1823,Python,Basics,Hard,93,44,92.49,High,2.82
1824,Operating Systems,Threads,Easy,91,124,54.42,Low,3.14
1825,Machine Learning,SVM,Easy,46,127,77.42,High,1.79
1826,Machine Learning,SVM,Easy,41,77,79.94,Medium,1.66
1827,DSA,Linked List,Medium,89,125,79.92,High,2.3
1828,Python,Modules,Medium,99,144,50.39,High,2.72
1829,Python,Exceptions,Medium,43,139,76.37,Low,2.55
1830,Databases,SQL Basics,Medium,53,52,72.44,Medium,2.23
1831,Python,Modules,Hard,78,111,73.88,Low,3.48
1832,Python,Basics,Easy,75,165,62.87,High,2.29
1833,DSA,Linked List,Easy,91,27,80.66,Low,2.15
1834,DSA,Queue,Hard,49,98,64.7,Low,4.35
1835,Python,File Handling,Hard,86,171,59.57,Medium,3.44
1836,Databases,SQL Basics,Hard,78,159,55.17,Medium,3.8
1837,Machine Learning,Regression,Easy,58,112,57.72,Medium,2.52
1838,DSA,Graphs,Hard,96,70,85.42,High,2.95
1839,Machine Learning,Clustering,Medium,100,152,68.62,Medium,3.04
1840,DSA,Graphs,Easy,81,79,61.82,Low,3.47
1841,DSA,Stack,Medium,52,173,84.17,Low,2.44
1842,Python,Basics,Medium,77,148,93.24,Low,2.42
1843,Operating Systems,Processes,Medium,89,80,54.83,Medium,2.72
1844,Operating Systems,Processes,Medium,91,65,60.09,High,2.99
1845,Python,OOP,Hard,58,151,82.36,Medium,2.57
1846,Python,Basics,Easy,90,168,70.31,High,1.81
1847,Operating Systems,Threads,Easy,96,42,86.07,Medium,1.9
1848,Python,Basics,Medium,85,153,83.39,Medium,2.1
1849,Operating Systems,Processes,Easy,41,104,74.43,Low,2.28
1850,DSA,Queue,Easy,51,56,65.65,Medium,2.33
1851,Operating Systems,Memory,Medium,59,107,97.19,Low,2.88
1852,DSA,Trees,Medium,57,155,99.19,High,1.99
1853,DSA,Stack,Medium,98,141,77.42,Medium,2.49
1854,Machine Learning,SVM,Easy,43,177,58.02,High,2.96
1855,Databases,SQL Basics,Easy,64,155,51.42,High,2.69
1856,Operating Systems,Memory,Easy,85,23,99.95,Low,1.88
1857,Python,Basics,Easy,41,22,66.66,Low,3.13
1858,Databases,Joins,Medium,58,93,65.16,Low,3.87
1859,Operating Systems,Deadlocks,Medium,49,176,68.84,Medium,2.81
1860,Databases,Indexes,Easy,82,146,79.27,Medium,1.38
1861,DSA,Queue,Hard,40,158,91.92,High,2.9
1862,Machine Learning,Neural Networks,Medium,53,86,98.89,Medium,2.04
1863,Operating Systems,Memory,Hard,64,123,78.99,High,2.81
1864,Databases,Joins,Easy,41,22,88.19,High,1.58
1865,Python,Modules,Hard,49,126,62.0,Low,4.25
1866,DSA,Trees,Hard,92,33,76.59,Low,3.13
1867,Databases,Indexes,Hard,96,73,98.39,High,2.48
1868,Operating Systems,Threads,Medium,98,73,70.97,Medium,1.82
1869,Operating Systems,Deadlocks,Medium,68,159,97.93,High,2.48
1870,Machine Learning,Neural Networks,Easy,94,23,81.34,Medium,1.65
1871,DSA,Graphs,Medium,92,151,61.74,High,2.74
1872,Operating Systems,Processes,Medium,62,130,56.58,High,2.71
1873,DSA,Trees,Easy,58,30,57.19,Low,3.41
1874,Operating Systems,Threads,Easy,95,111,80.65,Medium,1.72
1875,Databases,Joins,Hard,80,140,60.24,Low,3.79
1876,Operating Systems,Threads,Hard,80,34,72.79,Medium,2.75
1877,Databases,SQL Basics,Medium,59,122,74.51,High,2.48
1878,Operating Systems,Deadlocks,Medium,99,75,72.98,Low,2.69
1879,Machine Learning,SVM,Medium,74,178,65.05,Medium,3.42
1880,Machine Learning,Neural Networks,Hard,81,161,77.34,Low,3.14
1881,Machine Learning,Classification,Hard,54,86,86.89,Medium,2.75
1882,DSA,Trees,Medium,59,165,70.7,Medium,2.14
1883,DSA,Stack,Hard,77,30,76.74,Low,3.44
1884,Operating Systems,Deadlocks,Medium,45,132,57.17,High,2.74
1885,Machine Learning,Clustering,Easy,76,113,53.59,Low,2.9
1886,DSA,Queue,Hard,41,117,61.69,Medium,3.95
1887,DSA,Arrays,Medium,96,27,63.42,High,3.44
1888,Python,File Handling,Hard,97,106,60.32,High,3.29
1889,Databases,Indexes,Hard,92,111,77.69,Low,3.18
1890,Databases,Normalization,Easy,66,31,98.0,Low,1.81
1891,Databases,Joins,Easy,53,180,55.36,Medium,2.63
1892,Python,Exceptions,Easy,88,126,50.71,Low,3.32
1893,Operating Systems,Deadlocks,Medium,81,168,91.04,Medium,1.71
1894,Machine Learning,Clustering,Hard,51,58,55.94,Medium,3.67
1895,Python,Modules,Easy,94,140,97.39,Low,2.07
1896,DSA,Linked List,Hard,76,177,74.01,Low,3.26
1897,DSA,Graphs,Medium,76,69,88.59,Medium,2.01
1898,Machine Learning,Classification,Hard,52,111,68.31,Low,4.09
1899,Python,OOP,Hard,87,21,89.28,High,2.88
1900,Machine Learning,SVM,Medium,81,170,50.27,High,3.22
1901,Machine Learning,SVM,Easy,76,49,72.55,High,1.47
1902,Databases,SQL Basics,Easy,73,90,86.83,Low,1.89
1903,Operating Systems,Deadlocks,Medium,79,123,74.3,High,2.12
1904,Operating Systems,Memory,Hard,96,108,65.38,High,3.34
1905,Python,Exceptions,Hard,67,155,51.12,Low,3.86
1906,Databases,SQL Basics,Easy,75,71,59.0,Medium,3.0
1907,DSA,Arrays,Easy,69,75,89.71,High,1.22
1908,Machine Learning,Neural Networks,Hard,91,131,97.45,Low,3.14
1909,Python,Exceptions,Easy,84,108,71.45,Low,2.26
1910,Operating Systems,Threads,Easy,48,39,74.2,High,1.63
1911,DSA,Graphs,Hard,87,75,52.18,High,3.26
1912,Operating Systems,Processes,Easy,58,151,71.08,Low,2.48
1913,Machine Learning,SVM,Medium,78,71,63.99,Medium,3.49
1914,Machine Learning,Neural Networks,Easy,52,180,59.32,High,2.29
1915,Operating Systems,Memory,Easy,62,63,79.89,Medium,2.0
1916,Python,Modules,Hard,60,118,60.16,High,3.95
1917,Operating Systems,Deadlocks,Easy,96,52,89.21,Low,2.07
1918,DSA,Linked List,Hard,42,179,70.0,High,2.63
1919,Operating Systems,Memory,Hard,42,84,79.87,Medium,2.7
1920,Operating Systems,Processes,Hard,59,111,59.99,Low,3.86
1921,Databases,Normalization,Easy,42,80,55.99,Medium,2.25
1922,Machine Learning,Clustering,Medium,73,25,73.17,Medium,2.0
1923,Machine Learning,Classification,Hard,64,87,96.71,High,2.61
1924,Databases,Normalization,Easy,48,102,65.03,High,2.76
1925,Machine Learning,Regression,Hard,67,145,59.64,Medium,3.54
1926,Machine Learning,Classification,Medium,75,166,62.95,High,2.81
1927,Python,Basics,Medium,88,86,66.06,High,3.33
1928,DSA,Linked List,Hard,77,45,90.35,Medium,2.55
1929,Databases,Indexes,Medium,50,73,65.76,High,3.46
1930,Databases,Normalization,Medium,87,139,69.78,Low,3.87
1931,Python,Modules,Hard,73,177,65.66,Medium,3.35
1932,Machine Learning,Regression,Medium,78,52,69.42,Medium,2.79
1933,Operating Systems,Processes,Easy,60,42,95.88,Low,2.22
1934,Operating Systems,Processes,Hard,51,78,69.28,Medium,3.87
1935,DSA,Linked List,Medium,94,104,83.22,Low,2.9
1936,Databases,Normalization,Hard,98,148,82.77,Medium,2.23
1937,Python,Modules,Easy,65,119,87.4,Low,1.89
1938,Databases,SQL Basics,Medium,65,76,80.58,Low,2.33
1939,DSA,Arrays,Hard,74,37,73.85,Medium,2.66
1940,DSA,Trees,Hard,76,42,56.37,High,4.0
1941,Databases,SQL Basics,Easy,99,179,94.97,High,1.67
1942,Databases,Joins,Hard,43,117,88.23,High,2.77
1943,DSA,Trees,Medium,97,52,94.13,Medium,1.93
1944,Python,Modules,Easy,72,110,69.35,High,2.44
1945,Python,File Handling,Easy,74,166,65.11,Medium,2.6
1946,Python,Basics,Hard,95,161,70.48,High,2.82
1947,Machine Learning,Neural Networks,Easy,95,29,66.75,Low,3.14
1948,Operating Systems,Threads,Hard,79,24,67.7,Medium,3.22
1949,Operating Systems,Memory,Hard,54,60,83.02,Low,2.84
1950,Operating Systems,Deadlocks,Easy,81,47,67.5,High,2.96
1951,Databases,SQL Basics,Easy,44,127,77.53,Low,1.79
1952,Machine Learning,Regression,Easy,76,87,83.98,Low,1.94
1953,Operating Systems,Threads,Easy,47,100,66.67,Medium,2.99
1954,Machine Learning,Neural Networks,Hard,53,139,54.59,High,3.42
1955,Python,Basics,Hard,67,32,97.67,Medium,2.86
1956,Python,Modules,Easy,49,136,76.26,Medium,1.3
1957,Databases,Joins,Hard,50,39,81.65,High,2.29
1958,Operating Systems,Processes,Medium,66,31,67.08,Medium,3.04
1959,Machine Learning,SVM,Medium,58,104,88.5,Low,2.47
1960,Operating Systems,Deadlocks,Medium,92,110,57.01,Medium,3.25
1961,DSA,Arrays,Medium,92,133,76.29,Medium,2.0
1962,Operating Systems,Memory,Medium,94,42,71.16,Medium,1.99
1963,DSA,Queue,Hard,87,63,58.38,Low,3.86
1964,Operating Systems,Threads,Hard,67,116,94.04,Medium,2.26
1965,Machine Learning,Neural Networks,Medium,75,141,72.72,High,2.02
1966,Machine Learning,Classification,Hard,85,176,55.88,Medium,3.46
1967,DSA,Arrays,Easy,40,23,59.89,Low,3.21
1968,Operating Systems,Memory,Easy,41,104,95.91,Medium,1.8
1969,Databases,Indexes,Easy,84,52,66.94,High,2.71
1970,Operating Systems,Threads,Hard,77,167,98.56,Medium,2.99
1971,Machine Learning,Classification,Easy,100,108,59.21,High,2.26
1972,DSA,Linked List,Hard,52,44,52.48,Medium,3.86
1973,Python,Exceptions,Medium,100,66,59.03,Medium,3.32
1974,DSA,Arrays,Easy,43,144,74.6,High,1.41
1975,Machine Learning,Classification,Medium,67,86,53.36,High,3.09
1976,Machine Learning,Regression,Medium,71,142,67.82,High,3.48
1977,DSA,Graphs,Hard,97,160,61.85,Medium,3.91
1978,Machine Learning,Regression,Easy,73,122,55.55,High,3.0
1979,DSA,Stack,Hard,84,39,97.52,High,2.72
1980,Machine Learning,Classification,Easy,81,87,99.27,Medium,1.76
1981,Operating Systems,Deadlocks,Hard,73,45,73.77,Medium,2.21
1982,Python,OOP,Medium,95,145,89.86,Low,2.9
1983,Operating Systems,Processes,Medium,61,48,53.48,Low,3.67
1984,Databases,SQL Basics,Hard,62,124,61.48,Medium,3.96
1985,Operating Systems,Processes,Medium,100,31,98.78,High,2.09
1986,Machine Learning,Neural Networks,Medium,90,21,92.48,Low,2.44
1987,Operating Systems,Processes,Easy,84,175,52.47,High,2.92
1988,Operating Systems,Threads,Medium,87,175,83.44,High,2.04
1989,Operating Systems,Deadlocks,Easy,82,139,66.22,High,2.87
1990,Python,Modules,Hard,54,20,82.24,High,2.55
1991,Python,OOP,Medium,45,92,83.51,Medium,1.85
1992,DSA,Arrays,Hard,70,86,78.27,Medium,2.47
1993,DSA,Linked List,Hard,78,25,98.14,Low,2.7
1994,DSA,Arrays,Easy,93,27,61.67,Medium,2.45
1995,Machine Learning,Classification,Easy,83,152,62.62,Low,3.22
1996,Databases,SQL Basics,Hard,88,137,80.57,High,2.93
1997,Python,Modules,Hard,58,111,69.65,Low,4.37
1998,Machine Learning,Classification,Easy,60,31,50.49,Low,3.16
1999,Python,Exceptions,Medium,73,178,52.37,Low,3.23
2000,Databases,Joins,Medium,48,82,87.92,Medium,1.75
2001,Operating Systems,Memory,Medium,100,149,80.29,High,1.87
2002,DSA,Linked List,Easy,67,125,78.72,High,1.72
2003,Operating Systems,Memory,Medium,51,161,66.07,Low,3.33
2004,Operating Systems,Memory,Hard,63,177,55.53,Medium,3.27
2005,DSA,Arrays,Easy,82,37,67.54,Medium,2.79
2006,Machine Learning,Regression,Hard,43,160,77.4,High,2.82
2007,Python,OOP,Medium,77,162,55.68,Medium,3.08
2008,Machine Learning,SVM,Medium,50,169,73.07,Medium,2.46
2009,DSA,Arrays,Easy,48,118,72.14,Medium,1.66
2010,Operating Systems,Threads,Medium,69,159,78.99,High,1.91
2011,DSA,Graphs,Easy,66,165,86.93,High,1.31
2012,DSA,Trees,Medium,66,142,70.37,Low,2.46
2013,Operating Systems,Processes,Hard,68,167,68.75,Medium,3.5
2014,Machine Learning,Clustering,Medium,45,41,76.19,Low,2.69
2015,Python,Exceptions,Medium,84,132,97.29,Low,2.25
2016,Machine Learning,Regression,Hard,48,170,50.14,High,3.47
2017,Python,File Handling,Hard,46,64,59.88,High,3.4
2018,DSA,Linked List,Hard,47,59,62.84,Medium,3.77
2019,Databases,Joins,Hard,88,57,82.77,High,2.84
2020,Operating Systems,Deadlocks,Easy,58,91,76.59,Low,2.11
2021,Operating Systems,Memory,Medium,74,113,55.9,Low,3.73
2022,DSA,Trees,Easy,83,180,53.58,Medium,2.9
2023,Machine Learning,Neural Networks,Hard,67,102,72.78,Low,2.82
2024,Python,OOP,Medium,100,90,65.08,Medium,2.8
2025,Machine Learning,Classification,Medium,56,45,53.41,Medium,2.75
2026,Machine Learning,Classification,Medium,66,106,80.01,Medium,2.37
2027,Python,Basics,Hard,42,82,88.09,Medium,2.55
2028,Operating Systems,Deadlocks,Hard,44,45,80.69,High,2.85
2029,Operating Systems,Threads,Hard,80,139,99.03,Medium,2.79
2030,Databases,Indexes,Hard,94,101,58.13,Low,4.43
2031,Python,File Handling,Easy,56,128,57.64,Medium,2.23
2032,Databases,SQL Basics,Hard,77,154,75.32,Medium,2.96
2033,Machine Learning,Classification,Hard,46,89,75.89,High,2.62
2034,Python,Modules,Hard,95,96,89.23,Medium,2.91
2035,DSA,Trees,Hard,45,116,99.9,High,2.54
2036,Python,Exceptions,Easy,59,147,52.75,Medium,2.99
2037,Databases,Normalization,Medium,75,120,99.96,High,1.79
2038,Operating Systems,Deadlocks,Hard,52,103,60.29,Medium,3.69
2039,Python,Modules,Hard,77,31,85.48,Medium,2.66
2040,Operating Systems,Threads,Easy,85,80,92.08,Medium,1.81
2041,DSA,Arrays,Medium,91,36,87.87,Medium,2.25
2042,Operating Systems,Threads,Medium,89,126,73.32,Medium,2.43
2043,DSA,Graphs,Hard,90,148,82.02,Low,3.04
2044,Operating Systems,Threads,Medium,61,22,88.5,Low,2.81
2045,Databases,Normalization,Easy,41,41,96.77,High,1.57
2046,Operating Systems,Deadlocks,Medium,55,95,78.64,Medium,2.31
2047,Databases,Normalization,Hard,53,27,88.64,Medium,2.44
2048,DSA,Graphs,Easy,90,179,60.65,Low,3.47
2049,DSA,Linked List,Medium,56,164,66.31,Low,3.76
2050,Python,Basics,Medium,52,38,58.7,Medium,2.79
2051,Databases,Indexes,Easy,97,119,91.07,Low,1.86
2052,Operating Systems,Processes,Hard,67,98,82.23,Medium,2.56
2053,Machine Learning,Clustering,Hard,60,47,52.48,Medium,3.89
2054,Operating Systems,Deadlocks,Easy,71,153,54.44,Low,3.08
2055,Databases,Joins,Hard,65,37,72.08,Low,3.25
2056,Python,Exceptions,Medium,54,114,67.41,High,3.15
2057,DSA,Arrays,Easy,89,21,64.95,Low,3.16
2058,Machine Learning,SVM,Medium,49,20,75.47,High,1.86
2059,Databases,SQL Basics,Hard,77,33,73.61,Medium,2.34
2060,Operating Systems,Processes,Hard,45,147,99.58,Medium,2.67
2061,DSA,Trees,Medium,53,47,97.62,Low,2.98
2062,DSA,Graphs,Hard,55,180,82.92,High,2.91
2063,Python,Modules,Easy,51,108,90.72,Low,2.05
2064,Python,Modules,Hard,69,117,77.66,Medium,2.51
2065,DSA,Stack,Medium,93,47,55.42,Low,3.55
2066,Python,File Handling,Medium,61,151,86.2,Medium,1.86
2067,DSA,Linked List,Medium,96,37,99.45,High,2.24
2068,DSA,Stack,Easy,54,34,75.81,High,1.5
2069,DSA,Trees,Hard,94,28,52.19,Low,4.23
2070,Databases,Normalization,Medium,58,36,65.71,Low,3.35
2071,Python,Basics,Easy,50,119,74.3,Medium,1.26
2072,Databases,SQL Basics,Hard,59,63,67.36,Medium,3.36
2073,Databases,Indexes,Hard,78,174,96.73,Medium,2.48
2074,DSA,Trees,Easy,100,28,94.94,Low,2.24
2075,Machine Learning,Neural Networks,Easy,93,69,96.95,Low,2.25
2076,DSA,Trees,Medium,57,76,75.37,Low,2.79
2077,Databases,Indexes,Medium,81,49,71.48,Low,2.63
2078,DSA,Queue,Hard,70,145,72.11,Low,3.27
2079,Operating Systems,Deadlocks,Hard,41,129,78.34,Medium,2.45
2080,Machine Learning,Regression,Easy,60,147,87.28,Low,2.5
2081,Machine Learning,Classification,Easy,99,93,77.6,High,1.24
2082,DSA,Arrays,Easy,80,67,95.91,Medium,1.41
2083,Databases,Indexes,Medium,63,105,98.96,Low,2.42
2084,Python,Basics,Easy,69,47,89.31,High,1.28
2085,DSA,Stack,Easy,43,125,85.85,High,1.64
2086,DSA,Queue,Medium,92,85,76.34,High,2.05
2087,Python,Modules,Medium,86,93,57.08,Medium,3.4
2088,Python,Exceptions,Medium,50,71,54.72,Medium,2.87
2089,Machine Learning,Classification,Medium,83,117,98.17,Low,2.67
2090,Machine Learning,Classification,Medium,51,62,82.45,High,2.04
2091,Databases,Indexes,Hard,59,104,94.07,Low,3.5
2092,Python,OOP,Medium,61,46,75.91,High,2.34
2093,Databases,Normalization,Hard,67,51,78.25,Medium,2.45
2094,Python,Basics,Easy,89,98,91.32,High,1.59
2095,Machine Learning,Regression,Medium,77,74,84.9,High,2.38
2096,Databases,Joins,Hard,83,56,63.98,Low,4.16
2097,Operating Systems,Threads,Hard,56,30,66.07,Low,4.48
2098,Machine Learning,SVM,Easy,93,117,62.39,Medium,2.24
2099,Machine Learning,Regression,Easy,65,35,70.32,Medium,1.76
2100,Machine Learning,Neural Networks,Medium,87,46,78.38,Low,2.97
2101,Databases,Joins,Hard,76,159,50.22,Low,4.01
2102,Databases,Normalization,Medium,78,58,58.73,Low,3.8
2103,Python,Basics,Easy,63,111,77.9,High,1.49
2104,Operating Systems,Deadlocks,Medium,68,70,90.53,Medium,1.8
2105,Machine Learning,Regression,Hard,68,150,77.58,Low,3.31
2106,Python,Exceptions,Hard,67,49,64.27,High,3.73
2107,Machine Learning,Neural Networks,Hard,63,58,68.18,High,4.0
2108,Python,OOP,Easy,85,120,85.91,High,1.47
2109,Machine Learning,Classification,Medium,66,83,93.37,Medium,2.42
2110,Operating Systems,Processes,Medium,58,145,71.5,High,2.47
2111,Python,Exceptions,Easy,55,82,79.88,Medium,1.54
2112,DSA,Stack,Easy,50,79,73.24,High,1.24
2113,Databases,SQL Basics,Easy,43,70,65.38,Low,3.11
2114,Machine Learning,Regression,Hard,94,52,57.99,Low,4.21
2115,DSA,Arrays,Hard,46,36,96.91,Medium,2.88
2116,Operating Systems,Memory,Medium,97,151,75.39,Low,2.41
2117,Databases,Normalization,Medium,59,170,72.27,Low,2.56
2118,Operating Systems,Threads,Medium,83,100,96.28,Low,2.92
2119,Python,Exceptions,Medium,85,153,75.15,Medium,1.96
2120,Operating Systems,Deadlocks,Hard,69,168,78.45,Low,2.71
2121,Databases,Indexes,Hard,45,58,79.89,High,2.38
2122,Python,File Handling,Hard,58,30,64.63,High,3.38
2123,DSA,Queue,Easy,47,86,63.92,Low,3.15
2124,DSA,Graphs,Medium,86,110,77.11,High,1.96
2125,DSA,Trees,Hard,42,102,66.01,High,3.26
2126,Machine Learning,Regression,Medium,40,126,62.83,High,2.97
2127,Python,OOP,Easy,81,141,96.47,Low,2.09
2128,Python,OOP,Hard,77,141,81.35,High,2.92
2129,DSA,Trees,Medium,66,141,98.34,Low,2.64
2130,Python,Basics,Easy,61,115,51.72,High,2.66
2131,Operating Systems,Deadlocks,Easy,93,132,71.67,Low,2.24
